,source,title,img_url,title_en,payment,tags,info,lda_tags,hours,contacts,new_tags,new_tat_tags,latitude,longitude,address,subdistrict,district,province
569,สำนักงานปลัดกระทรวงการท่องเที่ยวและกีฬา,บ้านมิไร ต.ท่าหิน อ.สทิงพระ จ.สงขลา (ชุมชนท่องเที่ยว OTOP นวัตวิถี จังหวัดสงขลา),"['https://www.thailandtourismdirectory.go.th/th/file/get/file/20190630d41d8cd98f00b204e9800998ecf8427e222357.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20190630c4ca4238a0b923820dcc509a6f75849b222847.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20190630c81e728d9d4c2f636f067f89cc14862c222845.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20190630eccbc87e4b5ce2fe28308fd9f2a7baf3222844.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20190630a87ff679a2f3e71d9181a67b7542122c222840.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20190630e4da3b7fbbce2345d7772b0674a318d5222837.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/201906301679091c5a880faf6fb5e6087eb1b2dc222831.jpg']",,"{'ราคาค่าเข้าชม': 'ไม่มีค่าใช้จ่าย', 'หมายเหตุ': ''}",,บ้านมิไร หมู่ที่ 7 ต.ท่าหิน อ.สทิงพระ จ.สงขลา เป็น1ใน39หมู่บ้านตามโครงการชุมชนท่องเที่ยว OTOP นวัตวิถี จังหวัดสงขลา,,"{'วันอาทิตย์': ['0000', '2400'], 'วันจันทร์': ['0000', '2400'], 'วันอังคาร': ['0000', '2400'], 'วันพุธ': ['0000', '2400'], 'วันพฤหัสบดี': ['0000', '2400'], 'วันศุกร์': ['0000', '2400'], 'วันเสาร์': ['0000', '2400']}","{'tel': None, 'website': 'http://otopinnovativelife.hellosongkhla.com/2018/09/25/%e0%b8%9a%e0%b9%89%e0%b8%b2%e0%b8%99%e0%b8%a1%e0%b8%b5%e0%b9%84%e0%b8%a3/', 'email': None, 'facebook': None}","['หมู่บ้าน', 'ชุมชน']",['ชุมชน/หมู่บ้าน'],7.40894,100.424015,บ้านมิไร หมู่ 7 ต.ท่าหิน อ.สทิงพระ จ.สงขลา,ท่าหิน,สทิงพระ,สงขลา
570,สำนักงานปลัดกระทรวงการท่องเที่ยวและกีฬา,พิพิธภัณฑ์ภูเก็ตไทยหัว,"['https://www.thailandtourismdirectory.go.th/th/file/get/file/20171129ab40ae7fa92499d835a91d13cd9c544a130646.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20171129d41d8cd98f00b204e9800998ecf8427e130903.jpg']",,"{'ราคาค่าเข้าชม': 'มีค่าใช้จ่าย', 'ต่างชาติผู้ใหญ่': '200', 'ต่างชาติเด็ก': '200', 'ไทยผู้ใหญ่': '50', 'ไทยเด็ก': '50', 'หมายเหตุ': 'ฟรีค่าเข้าชมสำหรับนักบวชพระภิกษุสามเณรผู้ทุพพลภาพเยาวชนไทยและต่างชาติส่วนสูงต่ำกว่า100เซนติเมตรมัคคุเทศก์แสดงบัตรประจำตัวมัคคุเทศก์ที่ออกโดยกระทรวงการท่องเที่ยวและกีฬา'}",,เรื่องราวชาวจีน ประเพณีวิถีชีวิต อาชีพและภูมิปัญญา ประวัติของปูชนียบุคคล และโรงเรียนจีนที่เก่าแก่ที่สุดของเมืองภูเก็ต.,,"{'วันอาทิตย์': ['0900', '1700'], 'วันจันทร์': ['0900', '1700'], 'วันอังคาร': ['0900', '1700'], 'วันพุธ': ['0900', '1700'], 'วันพฤหัสบดี': ['0900', '1700'], 'วันศุกร์': ['0900', '1700'], 'วันเสาร์': ['0900', '1700']}","{'tel': '076211224', 'website': 'www.thaihuamuseum.com', 'email': None, 'facebook': None}","['พิพิธภัณฑ์', 'ภูมิปัญญา', 'วิถีชีวิต']","['พิพิธภัณฑ์', 'อนุสาวรีย์/พิพิธภัณฑ์', 'วัฒนธรรมท้องถิ่น', 'ศูนย์การเรียนรู้ผลิตภัณฑ์และภูมิปัญญาท้องถิ่น', 'วิถีชีวิตชุมชน']",7.8855804,98.3868459,เลขที่ 28 ถนนกระบี่ ต.ตลาดใหญ่ อ.เมืองภูเก็ต จ.ภูเก็ต 83000,ตลาดใหญ่,เมืองภูเก็ต,ภูเก็ต
571,สำนักงานปลัดกระทรวงการท่องเที่ยวและกีฬา,อ่าวบางเทา,['https://www.thailandtourismdirectory.go.th/th/file/get/file/201710239eb33834b7704ce0e5bf64ac952dd06d010643.jpg'],,"{'ราคาค่าเข้าชม': 'ไม่มีค่าใช้จ่าย', 'หมายเหตุ': ''}",,อ่าวบางเทาอยู่ห่างจากตัวเมืองภูเก็ตประมาณ 24 กิโลเมตร ตามถนนเทพกษัตรีไปทางเหนือสู่อนุสาวรีย์ท้าวเทพกษัตรีท้าวศรีสุนทร จากนั้นเลี้ยวซ้ายเข้าสู่ถนนศรีสุนทรไปอีก 12 กิโลเมตร จนถึงหาดสุรินทร์เลี้ยวขวาไปอีก 2 กิโลเมตร ถึงอ่าวบางเทา มีหาดทรายทอดยาวเหมาะสำหรับการเล่นน้ำและกีฬาทางน้ำต่างๆ,,"{'วันอาทิตย์': ['0700', '1800'], 'วันจันทร์': ['0700', '1800'], 'วันอังคาร': ['0700', '1800'], 'วันพุธ': ['0700', '1800'], 'วันพฤหัสบดี': ['0700', '1800'], 'วันศุกร์': ['0700', '1800'], 'วันเสาร์': ['0700', '1800']}","{'tel': '0848494583', 'website': None, 'email': None, 'facebook': None}","['หาด', 'อนุสาวรีย์', 'ชายหาด', 'หาดทราย']","['แหล่งท่องเที่ยวประเภทน้ำเค็ม', 'ธรรมชาติ', 'อนุสาวรีย์/พิพิธภัณฑ์']",8.0025463,98.2926317,อ่าวบางเทา ต.เชิงทะเล อ.ถลาง จ.ภูเก็ต 83000,เชิงทะเล,ถลาง,ภูเก็ต
572,สำนักงานปลัดกระทรวงการท่องเที่ยวและกีฬา,เขาขนาบน้ำ,['https://www.thailandtourismdirectory.go.th/th/file/get/file/2019071832d5b16396e5b6f1d5df4cb669aba6f2101430.jpg'],,"{'ราคาค่าเข้าชม': 'ไม่มีค่าใช้จ่าย', 'หมายเหตุ': ''}",,ปฏิมากรรมปูดำ เป็นรูปปั้นขนาดใหญ่ตั้งอยู่ปากน้ำกระบี่ ,,"{'วันอาทิตย์': ['0500', '2000'], 'วันจันทร์': ['0500', '2000'], 'วันอังคาร': ['0500', '2000'], 'วันพุธ': ['0500', '2000'], 'วันพฤหัสบดี': ['0500', '2000'], 'วันศุกร์': ['0500', '2000'], 'วันเสาร์': ['0500', '2000']}","{'tel': None, 'website': None, 'email': 'sudsayjai5522@gmail.com', 'facebook': None}","['ถ่ายรูป', 'ปากน้ำ', 'รูปปั้น']","['ถ่ายรูป', 'แหล่งท่องเที่ยวประเภทน้ำจืด', 'ธรรมชาติ', 'โบราณสถาน', 'โบราณสถาน/ศาสนสถาน/สถานปฏิบัติธรรม']",8.0794491,98.9212917,ปากน้ำกระบี่ ต.ปากน้ำ อ.เมืองกระบี่ จ.กระบี่ 81000,ปากน้ำ,เมืองกระบี่,กระบี่
573,สำนักงานปลัดกระทรวงการท่องเที่ยวและกีฬา,มิวเซียมภูเก็ต ภูเก็ตนคราและเพอรานากันนิทัศน์,"['https://www.thailandtourismdirectory.go.th/th/file/get/file/20180621c06c921d59a4db78b466940b768b90de095108.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20180621c25e7d072cfb521a032057044887d08c101205.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20180621029b1e8e9a00ab7a864b1ef8b12a18c5101204.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20180621defca78ef6d124ceb31c76746f596410101204.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20180621229af8b0e12260ce549e67fbbf49f73b101205.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20180621a3be08593dcf58b3c2bd535c88515cda101204.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/2018062197f06cb44e102499c31b599c1de93b45101214.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/201806219ca7cc54bdff7626f521a66a1a802106101201.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20180621307cead520ae3340304f6f9b46f62093101201.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20180621cd853913bdcffecc28ae5f04e6e0cb24101201.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20180621f6e3fd6d7e60544500352e46ad300085101200.jpg']",,"{'ราคาค่าเข้าชม': 'ไม่มีค่าใช้จ่าย', 'หมายเหตุ': ''}",,"เรื่องราวของชาวนครภูเก็ตในอดีตกาลกำลังจะถูกนำมาเล่าขานใหม่ เป็นความตั้งใจของ มิวเซียมภูเก็ต ซึ่งอยู่ในการบริหารของ มิวเซียมสยาม ที่ต้องการจะถ่ายทอดเรื่องราวต่างๆของนครภูเก็ตจากยุคอดีตสู่ยุคปัจจุบัน โดยได้รับความร่วมมือจาก เทศบาลนครภูเก็ต เปิดพื้นที่สร้างสรรค์การเรียนรู้สำหรับคนภูเก็ตและนักท่องเที่ยว ผ่านสื่อเทคโนโลยีและกิจกรรมสร้างสรรค์ในชื่อ ""ภูเก็ตนครา เพอรานากันนิทัศน์"" (""PHUKETNAGA PERANAKANNITAT"") แหล่งเรียนรู้เรื่องราวต่างๆ ทั้งด้านวิถีชีวิต ประเพณี วัฒนธรรม ประวัติศาสตร์ของชาวนครภูเก็ต ซึ่งได้รวบรวมเรื่องราวต่างๆ โดยนำเทคโนโลยีและกลไกดึงชักผลักโยก มาใช้เป็นสื่อเพื่อสร้างความน่าสนใจ กระตุ้นให้เกิดการเรียนรู้อย่างมีประสิทธิภาพมากขึ้น ",,"{'วันอาทิตย์': ['0900', '1630'], 'วันอังคาร': ['0900', '1630'], 'วันพุธ': ['0900', '1630'], 'วันพฤหัสบดี': ['0900', '1630'], 'วันศุกร์': ['0900', '1630'], 'วันเสาร์': ['0900', '1630']}","{'tel': None, 'website': 'http://www.museumthailand.com/Peranakannitat_Museum', 'email': 'peranakannitat@hotmail.com', 'facebook': 'https://thth.facebook.com/peranakannitatmuseum/'}","['พิพิธภัณฑ์', 'วิถีชีวิต', 'การเรียนรู้']","['พิพิธภัณฑ์', 'อนุสาวรีย์/พิพิธภัณฑ์', 'วิถีชีวิตชุมชน', 'ศูนย์การเรียนรู้ผลิตภัณฑ์และภูมิปัญญาท้องถิ่น']",7.883615,98.3907815,อาคารธนาคารชาร์เตอร์(เดิม) ถนนพังงา ต.ตลาดใหญ่ อ.เมืองภูเก็ต จ.ภูเก็ต 83000,ตลาดใหญ่,เมืองภูเก็ต,ภูเก็ต
574,สำนักงานปลัดกระทรวงการท่องเที่ยวและกีฬา,บ่อน้ำพุร้อนรมณีย์,"['https://www.thailandtourismdirectory.go.th/th/file/get/file/20171205b9bc62dcaad692a1b7c14c5f0477d8d5133131.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20171205400211669acca8fba4b3496d2349c582134445.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20171205b9bc62dcaad692a1b7c14c5f0477d8d5134422.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/201712056583162254c3472550eb203b9681471b134422.jpg']",,"{'ราคาค่าเข้าชม': 'มีค่าใช้จ่าย', 'ต่างชาติผู้ใหญ่': '50', 'ต่างชาติเด็ก': '50', 'ไทยผู้ใหญ่': '20', 'ไทยเด็ก': '20', 'หมายเหตุ': ''}",,เป็นสถานที่ท่องเที่ยว ที่ได้รับความนิยมจากนักท่องเที่ยว อีกแห่งหนึ่งของจังหวัดพังงา ซึ่งใช้เป็นพักผ่อนและรักษาโรค,,"{'วันอาทิตย์': ['0800', '1630'], 'วันจันทร์': ['0800', '1630'], 'วันอังคาร': ['0800', '1630'], 'วันพุธ': ['0800', '1630'], 'วันพฤหัสบดี': ['0800', '1630'], 'วันศุกร์': ['0800', '1630'], 'วันเสาร์': ['0800', '1630']}","{'tel': None, 'website': None, 'email': None, 'facebook': None}",[],[],8.826572,98.432992,น้ำพุร้อนรมณีย์ ตั้งอยู่ในซอยบางกลาง หมู่ที่ 4 ตำบลรมณีย์ อำเภอกะปง จังหวัดพังงา หมู่ 4 ซอยบางกลาง ต.รมณีย์ อ.กะปง จ.พังงา 82170,รมณีย์,กะปง,พังงา
575,สำนักงานปลัดกระทรวงการท่องเที่ยวและกีฬา,ท้าวมหาพรหม,"['https://www.thailandtourismdirectory.go.th/th/file/get/file/20171023da670bd96f4789dfee1402cad699d678010250.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/2017102345c405d069d5c70e07a061bf7f69cce6010250.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/201710237c70958f667cf6558202da47c40177e2010250.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/201710232f331a86fa94d74814dd7154c17f3c61010250.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20171023da670bd96f4789dfee1402cad699d678010250.jpg']",,"{'ราคาค่าเข้าชม': 'ไม่มีค่าใช้จ่าย', 'หมายเหตุ': ''}",,บนยอดเขาชุมสัก ภายในสวนสาธารณะเทศบาลนครหาดใหญ่ เป็นที่ประดิษฐานของ “ท้าวมหาพรหม” พระผู้สร้างสรรพสิ่งต่าง ๆ บนโลกนี้ ตามความเชื่อของศาสนาฮินดู จึงมีผู้นิยมมากราบไหว้ขอพรให้ประกอบกิจการงานประสบความสำเร็จดังใจหวัง โดยภายในบริเวณเดียวกัน ยังมีเทพสูงสุดของศาสนาฮินดูและช้างเอราวัณขนาดใหญ่อีกด้วย ซึ่งนอกจากภูมิสถาปัตและสภาพแวดล้อมที่ร่มรื่นสวยงามแล้ว ยังเป็นอีกจุดหนึ่งที่นักท่องเที่ยวมักบันทึกภาพความประทับใจของทิวทัศน์อีกด้วย,,"{'วันอาทิตย์': ['0800', '1700'], 'วันจันทร์': ['0800', '1700'], 'วันอังคาร': ['0800', '1700'], 'วันพุธ': ['0800', '1700'], 'วันพฤหัสบดี': ['0800', '1700'], 'วันศุกร์': ['0800', '1700'], 'วันเสาร์': ['0800', '1700']}","{'tel': '0 7420 0000', 'website': None, 'email': None, 'facebook': None}","['ศาสนา', 'ยอดเขา']","['ศาสนสถาน', 'โบราณสถาน/ศาสนสถาน/สถานปฏิบัติธรรม', 'ธรรมชาติ']",7.045763,100.513474,ภายในส่วนสาธารณะเทศบาลนครหาดใหญ่ ต.คอหงส์ อ.หาดใหญ่ จ.สงขลา 90110,คอหงส์,หาดใหญ่,สงขลา
576,สำนักงานปลัดกระทรวงการท่องเที่ยวและกีฬา,เขาตังกวน,"['https://www.thailandtourismdirectory.go.th/th/file/get/file/20171229a87ff679a2f3e71d9181a67b7542122c102717.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20171023307eb7d481ed06b116d162e375b2c4d5010835.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20171229a87ff679a2f3e71d9181a67b7542122c102835.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20171229eccbc87e4b5ce2fe28308fd9f2a7baf3102832.jpg']",,"{'ราคาค่าเข้าชม': 'มีค่าใช้จ่าย', 'ต่างชาติผู้ใหญ่': '30', 'ต่างชาติเด็ก': '20', 'ไทยผู้ใหญ่': '30', 'ไทยเด็ก': '20', 'หมายเหตุ': ''}",,"เขาตังกวน เป็นที่ประดิษฐานเจดีย์พระธาตุ คู่เมืองสงขลา เป็นศิลปะในสมัยทวาราวดี โดยพระบาทสมเด็จพระจอมเกล้าเจ้าอยู่หัว (ร.4) ได้พระราชทานเงินหลวงให้เป็นทุน ในการบูรณะปฎิสังขรณ์ และในปี พ.ศ.2539 พระบาทสมเด็จพระเจ้าอยู่หัวรัชกาลที่ 9 ทรงพระราชทานพระบรมสารีริกธาตุ ให้นำมาบรรจุในองค์พระเจดีย์ เขาตังกวนเป็นสถานที่จัดงานประเพณีสำคัญของสงขลา คือ พิธีห่มผ้าองค์พระเจดีย์ประเพณีลากพระและตักบาตรเทโว ที่มีขึ้นช่วงเดือนตุลาคมของทุกปี และด้วยความสูง 2,000 ฟุต จึงทำให้เขาตังกวนเป็นจุดชมทิวทัศน์ของเมืองสงขลาได้โดยรอบ",,"{'วันอาทิตย์': ['0830', '1830'], 'วันจันทร์': ['0830', '1830'], 'วันอังคาร': ['0830', '1830'], 'วันพุธ': ['0830', '1830'], 'วันพฤหัสบดี': ['0830', '1830'], 'วันศุกร์': ['0830', '1830'], 'วันเสาร์': ['0830', '1830']}","{'tel': '74316330', 'website': None, 'email': None, 'facebook': None}","['โบราณสถาน', 'ทะเลสาบ', 'สารีริกธาตุ', 'พระเจดีย์', 'เจดีย์', 'จุดชมวิว', 'จุดชมทิวทัศน์']","['โบราณสถาน', 'โบราณสถาน/ศาสนสถาน/สถานปฏิบัติธรรม', 'ธรรมชาติ', 'ศาสนสถาน', 'ถ่ายรูป', 'ศูนย์ศึกษาธรรมชาติ/แหล่งท่องเที่ยวทางดอกไม้และพืชพันธุ์']",7.21026,100.589327,เขาตังกวน สุขุม ต.บ่อยาง อ.เมืองสงขลา จ.สงขลา 90000,บ่อยาง,เมืองสงขลา,สงขลา
577,สำนักงานปลัดกระทรวงการท่องเที่ยวและกีฬา,สวนสาธารณะธารา,"['https://www.thailandtourismdirectory.go.th/th/file/get/file/2017122707424f27e93af1a38e0e85b1198bd82e190025.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/2017122707424f27e93af1a38e0e85b1198bd82e190052.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20171227218ae721632cdac319efd5d1eecd167b190050.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/201712279774ebe77c4c4168a813b1bc7f90abe2190047.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20171227d6cbb3f6c25713d8754f110f37c7bed6190046.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/201712273160ae3b9a0628fe7c76d5783581bb2b190042.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20171227bb16e512b6490df7737ba2b4a32f031c190040.jpg']",,"{'ราคาค่าเข้าชม': 'ไม่มีค่าใช้จ่าย', 'หมายเหตุ': ''}",,สวนสาธารณะธารา ปอดใหญ่ในตัวเมืองกระบี่ ทำเลติดกับแม่น้ำกระบี่ สวนสาธารณะที่นี่จึงเหมาะแก่การพักผ่อนมากมาก บรรยากาศอบอุ่นเหมือนนั่งอยู่ในสวนสาธารณะในยุโรป,,"{'วันอาทิตย์': ['0500', '1900'], 'วันจันทร์': ['0500', '1900'], 'วันอังคาร': ['0500', '1900'], 'วันพุธ': ['0500', '1900'], 'วันพฤหัสบดี': ['0500', '1900'], 'วันศุกร์': ['0500', '1900'], 'วันเสาร์': ['0500', '1900']}","{'tel': None, 'website': None, 'email': None, 'facebook': None}",['แม่น้ำ'],['ธรรมชาติ'],8.052813,98.918674,สวนสาธารณะธารา ต.ไสไทย อ.เมืองกระบี่ จ.กระบี่ 81000,ไสไทย,เมืองกระบี่,กระบี่
578,สำนักงานปลัดกระทรวงการท่องเที่ยวและกีฬา,เกาะสุรินทร์ใต้,"['https://www.thailandtourismdirectory.go.th/th/file/get/file/201710238c6075a94090a53b9810ff40163c1552010442.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20171023fe55cf4ddeb1bec94c19fb1bc87e8a0b010442.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/201710238c6075a94090a53b9810ff40163c1552010442.jpg']",,"{'ราคาค่าเข้าชม': 'มีค่าใช้จ่าย', 'ต่างชาติผู้ใหญ่': '500', 'ต่างชาติเด็ก': '300', 'ไทยผู้ใหญ่': '100', 'ไทยเด็ก': '50', 'หมายเหตุ': ''}",,เกาะสุรินทร์ใต้ บริเวณหมู่เกาะเหล่านี้เป็นสภาพแวดล้อมที่เหมาะต่อการพัฒนาของแนวปะการัง คือ น้ำใส อุณหภูมิพอเหมาะ และมีการผสมผสานของน้ำที่ได้รับสารอาหารจากมวลน้ำเบื้องล่างที่ปะทะเกาะ ความอุดมสมบูรณ์ของแพลงก์ตอน ซึ่งเป็นอาหารสำหรับปลาและสัตว์อื่นๆ ,,"{'วันอาทิตย์': ['0800', '1600'], 'วันจันทร์': ['0800', '1600'], 'วันอังคาร': ['0800', '1600'], 'วันพุธ': ['0800', '1600'], 'วันพฤหัสบดี': ['0800', '1600'], 'วันศุกร์': ['0800', '1600'], 'วันเสาร์': ['0800', '1600']}","{'tel': '(076) 491378,419029', 'website': 'http://park.dnp.go.th/visitor/nationparkshow.php?PTA_CODE=1029', 'email': None, 'facebook': 'http://park.dnp.go.th/visitor/nationparkshow.php?PTA_CODE=1029'}","['สัตว์', 'หมู่บ้าน', 'ชุมชน', 'ปะการัง', 'หมู่เกาะ', 'เกาะ']","['สวนสนุก/สวนสัตว์', 'ธรรมชาติ', 'ชุมชน/หมู่บ้าน', 'แหล่งท่องเที่ยวประเภทน้ำเค็ม']",9.401887,97.864523,ตำบล/แขวงเกาะพระทอง อำเภอ/เขตคุระบุรี ต.เกาะพระทอง อ.คุระบุรี จ.พังงา 82150,/แขวงเกาะพระทอง,/เขตคุระบุรี,พังงา
579,สำนักงานปลัดกระทรวงการท่องเที่ยวและกีฬา,ป่าพรุท่าปอมคลองสองน้ำ,"['https://www.thailandtourismdirectory.go.th/th/file/get/file/20171227d41d8cd98f00b204e9800998ecf8427e160357.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20171227eccbc87e4b5ce2fe28308fd9f2a7baf3160325.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20171227c81e728d9d4c2f636f067f89cc14862c160305.jpg', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20171227c4ca4238a0b923820dcc509a6f75849b160259.jpg']",,"{'ราคาค่าเข้าชม': 'มีค่าใช้จ่าย', 'ต่างชาติผู้ใหญ่': '50', 'ต่างชาติเด็ก': '30', 'ไทยผู้ใหญ่': '10', 'ไทยเด็ก': '5', 'หมายเหตุ': 'ค่าเช่าเรือแคนูชั่วโมงละ100บาทวันละ700บาท'}",,เป็นแหล่งศึกษาเชิงนิเวศวิทยาเพื่อเรียนรู้ความสมบูรณ์ของธรรมชาติทั้งในแง่ของทางน้ำใต้ดินและพืชพรรณที่สามารถเติบโตได้ทั้งในน้ำและบนดิน คลองสองสายน้ำมีลักษณะพิเศษคือ ลำคลองมีทั้งช่วงที่น้ำจืดสนิท และช่วงที่มีน้ำกร่อยเมื่อน้ำทะเลลดน้ำในคลองจืดสนิทยามน้ำทะเลขึ้นก็เปลี่ยนเป็นคลองน้ำเค็มได้ลำธารที่ใสสะอาดราวกระจก อุดมไปด้วยหญ้าทะเลเขียวสดงอกงามจำนวนมากทำให้สามารถพายเรือแคนู นคลองสองน้ำได้หรือใช้เส้นทางเดินธรรมชาติ ซึ่งผ่านป่าพรุน้ำจืดและรอยต่อป่าสองถิ่นตลอดแนวลำคลอง ความยาวประมาณ 700 เมตร ตลอดทางเดินนักท่องเที่ยวสามารถสัมผัสความงามของพื่ชวงศ์ปาล์ม และผักพื่อนบ้านนานาชนิด,,"{'วันอาทิตย์': ['0800', '1700'], 'วันจันทร์': ['0800', '1700'], 'วันอังคาร': ['0800', '1700'], 'วันพุธ': ['0800', '1700'], 'วันพฤหัสบดี': ['0800', '1700'], 'วันศุกร์': ['0800', '1700'], 'วันเสาร์': ['0800', '1700']}","{'tel': '0 7569 4198, 07569 4165', 'website': None, 'email': None, 'facebook': None}","['สายน้ำ', 'น้ำเค็ม', 'น้ำทะเล', 'น้ำจืด', 'ธรรมชาติ', 'เรียนรู้', 'คลอง', 'ความงาม', 'แหล่งศึกษา']","['ธรรมชาติ', 'แหล่งท่องเที่ยวประเภทน้ำเค็ม', 'แหล่งท่องเที่ยวประเภทน้ำจืด', 'ศูนย์ศึกษาธรรมชาติ/แหล่งท่องเที่ยวทางดอกไม้และพืชพันธุ์', 'ศูนย์การเรียนรู้ผลิตภัณฑ์และภูมิปัญญาท้องถิ่น', 'เหมือง/คูเมือง', 'ความงาม/สปา']",8.2142,98.7772,บ้านหนองจิก หมู่ 2 ต.เขาคราม อ.เมืองกระบี่ จ.กระบี่ 81000,เขาคราม,เมืองกระบี่,กระบี่
580,สำนักงานปลัดกระทรวงการท่องเที่ยวและกีฬา,"ทะเลแหวกแนวสันหลังมังกร ""SEEN the UNSEEN"" (เกาะยาวน้อย)","['https://www.thailandtourismdirectory.go.th/th/file/get/file/201712043b670ef9776333f6882732cffb07192c164131.JPG', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/20171204af98cf50ca4faf831264e35456bc9953164156.JPG', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/201712043b670ef9776333f6882732cffb07192c164156.JPG', 'https://www.thailandtourismdirectory.go.th/th/file/get/file/201712045673dc5b82e89cbde5d21b467a6f6cdb164156.JPG']",,"{'ราคาค่าเข้าชม': 'ไม่มีค่าใช้จ่าย', 'หมายเหตุ': ''}",,ทะเลแหวกแนวสันหลังมังกร จะปรากฏให้เห็นในช่วงน้ำลดตลอดความยาวคดเคี้ยวกว่า 2 กิโลเมตร จุดแห่งนี้ อยู่ห่างจากเกาะยาวน้อย ประมาณ 3 กิโลเมตร เป็นดั่งสาวน้อยบริสุทธิ์สดใส นอนเปลือยเผยโฉมความงาม ทอดกายเป็นแนวยาว กลางผืนน้ำทะเล สีเขียวคราม ห้อมล้อมด้วยสายตาของหมู่เกาะใหญ่น้อย ที่คอยระแวดระวังภัย มิให้ใครมาปองร้ายเธอ จนกลายเป็นจุดท่องเที่ยวที่น่าสนใจอีกแห่งหนึ่ง เป็นสวรรค์ของนักถ่ายภาพ ทำให้ได้รับกระแสการตอบรับจากนักท่องเที่ยว ที่ต่างมุ่งหน้ามาสัมผัสจากภาพทะเลแหวกนี้ วัดระยะทาง จากหัวเกาะ จนถึง ปลายสันดอนทราย วัดได้ประมาณ 2 กม. ,,"{'วันจันทร์': ['0830', '1630'], 'วันอังคาร': ['0830', '1630'], 'วันพุธ': ['0830', '1630'], 'วันพฤหัสบดี': ['0830', '1630'], 'วันศุกร์': ['0830', '1630']}","{'tel': '076597324', 'website': None, 'email': None, 'facebook': None}","['ทะเล', 'น้ำทะเล', 'หมู่เกาะ', 'ความงาม', 'เกาะ']","['แหล่งท่องเที่ยวประเภทน้ำเค็ม', 'ธรรมชาติ', 'ความงาม/สปา']",8.12116,98.594296,41/8 ต.เกาะยาวน้อย อ.เกาะยาว จ.พังงา 82160,เกาะยาวน้อย,เกาะยาว,พังงา
